"Automovel","Bicicleta","Caminhao","Moto","Onibus","Outros","Utilitario","Periodo","Km_cat","Gravemente_feridos_Mortos","Chave"
0,0,1,0,0,0,1,"noturno","(300,400]",0,"ARB_BR-116/SP_33801_2016-05-31"
3,0,0,0,0,0,0,"noturno","(300,400]",0,"ARB_BR-116/SP_34201_2016-05-31"
1,0,0,0,0,1,0,"noturno","(400,500]",0,"ARB_BR-116/SP_34401_2016-05-31"
0,0,0,1,0,1,0,"noturno","(400,500]",0,"ARB_BR-116/SP_34901_2016-05-31"
0,0,2,0,0,0,0,"noturno","(400,500]",0,"ARB_BR-116/SP_35201_2016-05-31"
0,0,1,0,0,0,0,"madrugada","(300,400]",0,"ARB_BR-116/SP_3801_2016-05-31"
0,0,1,0,0,0,0,"manha","(400,500]",0,"ARB_BR-116/SP_7401_2016-05-31"
0,0,1,0,0,0,0,"manha","(500,600]",0,"ARB_BR-116/SP_10001_2016-05-31"
0,0,0,0,0,0,1,"madrugada","(300,400]",0,"ARB_BR-116/SP_601_2016-06-01"
0,0,1,1,0,1,0,"madrugada","(400,500]",0,"ARB_BR-116/SP_801_2016-06-01"
0,0,0,0,0,0,1,"madrugada","(250,300]",0,"ARB_BR-116/SP_1001_2016-06-01"
1,0,0,0,0,0,0,"vespertino","(250,300]",0,"ARB_BR-116/SP_19301_2016-06-01"
1,0,0,1,0,1,0,"vespertino","(300,400]",0,"ARB_BR-116/SP_20101_2016-06-01"
1,0,0,0,0,0,0,"noturno","(300,400]",0,"ARB_BR-116/SP_26601_2016-06-01"
0,0,1,1,0,1,0,"noturno","(400,500]",0,"ARB_BR-116/SP_26701_2016-06-01"
1,0,0,0,0,0,0,"noturno","(500,600]",0,"ARB_BR-116/SP_27701_2016-06-01"
0,0,1,0,0,0,0,"noturno","(300,400]",0,"ARB_BR-116/SP_31001_2016-06-01"
0,0,1,0,0,0,0,"madrugada","(400,500]",0,"ARB_BR-116/SP_3901_2016-06-01"
0,0,1,0,0,0,1,"madrugada","(300,400]",0,"ARB_BR-116/SP_4101_2016-06-01"
0,0,1,1,0,1,0,"manha","(300,400]",0,"ARB_BR-116/SP_8401_2016-06-01"
1,0,1,0,0,0,0,"manha","(400,500]",0,"ARB_BR-116/SP_12201_2016-06-01"
0,0,0,0,0,0,0,"manha","(400,500]",0,"ARB_BR-116/SP_17001_2016-06-02"
1,0,0,0,0,0,0,"noturno","(250,300]",0,"ARB_BR-116/SP_32001_2016-06-02"
1,0,2,0,0,0,0,"noturno","(300,400]",0,"ARB_BR-116/SP_32701_2016-06-02"
0,0,0,0,0,0,0,"noturno","(250,300]",1,"ARB_BR-116/SP_32901_2016-06-02"
1,0,0,0,0,0,0,"noturno","(300,400]",0,"ARB_BR-116/SP_34301_2016-06-02"
0,0,1,0,0,0,0,"noturno","(400,500]",0,"ARB_BR-116/SP_36901_2016-06-02"
0,0,1,0,0,0,1,"madrugada","(400,500]",0,"ARB_BR-116/SP_4101_2016-06-02"
0,0,2,0,0,0,0,"madrugada","(500,600]",0,"ARB_BR-116/SP_4401_2016-06-02"
0,0,1,0,0,0,0,"madrugada","(500,600]",0,"ARB_BR-116/SP_6001_2016-06-02"
0,0,0,0,2,0,0,"manha","(250,300]",0,"ARB_BR-116/SP_11801_2016-06-02"
0,0,2,0,0,0,0,"manha","(400,500]",0,"ARB_BR-116/SP_14101_2016-06-02"
0,0,1,0,0,0,0,"madrugada","(500,600]",0,"ARB_BR-116/SP_2101_2016-06-03"
0,0,1,0,0,0,0,"vespertino","(500,600]",0,"ARB_BR-116/SP_23401_2016-06-03"
1,0,1,0,0,0,0,"vespertino","(400,500]",0,"ARB_BR-116/SP_24901_2016-06-03"
1,0,1,0,0,0,0,"noturno","(250,300]",0,"ARB_BR-116/SP_35901_2016-06-03"
1,0,0,0,0,0,0,"noturno","(300,400]",0,"ARB_BR-116/SP_36201_2016-06-03"
0,0,1,0,0,0,0,"noturno","(300,400]",0,"ARB_BR-116/SP_36301_2016-06-03"
1,0,0,1,0,1,0,"noturno","(400,500]",0,"ARB_BR-116/SP_37001_2016-06-03"
1,0,0,1,0,1,0,"madrugada","(400,500]",0,"ARB_BR-116/SP_8401_2016-06-03"
1,0,0,0,1,0,0,"madrugada","(250,300]",0,"ARB_BR-116/SP_9401_2016-06-03"
1,0,0,0,0,0,0,"manha","(400,500]",0,"ARB_BR-116/SP_9801_2016-06-03"
0,0,1,0,0,0,0,"manha","(400,500]",0,"ARB_BR-116/SP_11301_2016-06-03"
1,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_25901_2018-09-19"
0,0,0,1,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_36201_2018-09-20"
0,0,1,1,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_38601_2018-09-20"
1,0,1,0,0,0,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_41801_2018-09-20"
1,0,0,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_42801_2018-09-20"
0,0,0,0,0,0,1,"vespertino","(25,50]",0,"NOVADUTRA_BR-116/SP_45301_2018-09-20"
1,0,1,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_51601_2018-09-20"
1,0,0,0,0,0,0,"vespertino","(25,50]",0,"NOVADUTRA_BR-116/SP_52601_2018-09-20"
1,0,0,0,0,0,0,"vespertino","(25,50]",0,"NOVADUTRA_BR-116/SP_57301_2018-09-20"
2,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_60301_2018-09-20"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_69001_2018-09-20"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_74601_2018-09-20"
0,0,0,1,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_75401_2018-09-20"
1,0,0,1,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_75701_2018-09-20"
3,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_21401_2018-09-20"
4,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_23601_2018-09-20"
1,0,1,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_35201_2018-09-21"
2,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_65101_2018-09-21"
1,0,0,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_69801_2018-09-21"
2,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_71301_2018-09-21"
1,0,0,0,0,0,0,"madrugada","(225,250]",0,"NOVADUTRA_BR-116/SP_4201_2018-09-21"
0,0,0,1,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_82901_2018-09-21"
4,0,0,0,0,0,1,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_83901_2018-09-21"
0,0,1,0,0,1,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_19201_2018-09-21"
3,0,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_25101_2018-09-22"
1,0,0,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_30901_2018-09-22"
0,0,1,1,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_43501_2018-09-22"
0,0,1,1,0,0,0,"vespertino","(150,175]",1,"NOVADUTRA_BR-116/SP_47501_2018-09-22"
1,0,0,0,0,1,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_56501_2018-09-22"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_56601_2018-09-22"
2,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_57601_2018-09-22"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_7001_2018-09-22"
1,0,0,0,0,1,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_10601_2010-10-18"
7,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_13301_2010-10-18"
1,0,1,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_16601_2010-10-18"
2,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_22901_2010-10-18"
1,0,0,0,0,0,1,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_23301_2010-10-18"
2,0,1,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_24001_2010-10-18"
2,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_24401_2010-10-18"
0,1,0,0,0,1,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_45201_2010-10-19"
0,0,0,1,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_47001_2010-10-19"
1,0,0,1,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_53301_2010-10-19"
1,0,0,1,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_54601_2010-10-19"
1,0,1,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_55601_2010-10-19"
1,0,0,0,1,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_59201_2010-10-19"
1,0,2,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_60401_2010-10-19"
0,0,0,1,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_73001_2010-10-19"
2,0,0,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_12401_2010-10-19"
1,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_21001_2010-10-19"
0,0,0,1,0,0,1,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_29401_2010-10-20"
0,0,0,1,0,0,1,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_30201_2010-10-20"
1,0,0,1,0,0,0,"vespertino","(150,175]",1,"NOVADUTRA_BR-116/SP_39201_2010-10-20"
0,0,2,0,0,0,1,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_42001_2010-10-20"
0,0,0,1,1,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_43401_2010-10-20"
2,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_43601_2010-10-20"
1,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_47601_2010-10-20"
4,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_51301_2010-10-20"
2,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_52401_2010-10-20"
2,0,2,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_52601_2010-10-20"
1,0,0,1,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_56501_2010-10-20"
1,0,0,1,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_57901_2010-10-20"
2,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_61601_2010-10-20"
0,0,1,0,0,0,0,"madrugada","(50,75]",0,"NOVADUTRA_BR-116/SP_2501_2010-10-20"
0,0,1,1,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_62801_2010-10-20"
0,0,1,0,0,1,0,"noturno","(25,50]",0,"NOVADUTRA_BR-116/SP_69301_2010-10-20"
1,0,1,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_69501_2010-10-20"
0,0,1,0,0,0,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_4301_2010-10-20"
0,0,0,1,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_8301_2010-10-20"
1,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_10001_2010-10-20"
0,0,0,0,0,1,0,"manha","(25,50]",0,"NOVADUTRA_BR-116/SP_22601_2010-10-20"
2,0,0,0,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_29701_2010-10-21"
2,0,0,0,0,0,0,"vespertino","(25,50]",0,"NOVADUTRA_BR-116/SP_34801_2010-10-21"
1,0,0,0,0,0,1,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_39801_2010-10-21"
1,0,0,1,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_42801_2010-10-21"
2,0,0,0,0,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_47501_2010-10-21"
0,0,0,1,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_55401_2010-10-21"
0,0,1,0,0,1,1,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_55801_2010-10-21"
0,0,2,0,0,0,0,"madrugada","(175,200]",0,"NOVADUTRA_BR-116/SP_1901_2010-10-21"
3,0,0,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_62601_2010-10-21"
0,0,1,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_65901_2010-10-21"
1,0,0,0,0,0,0,"noturno","[0,25]",0,"NOVADUTRA_BR-116/SP_68501_2010-10-21"
0,0,1,0,0,0,1,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_71401_2010-10-21"
0,0,1,0,0,1,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_8901_2010-10-21"
1,0,1,1,0,0,0,"manha","(200,225]",1,"NOVADUTRA_BR-116/SP_12801_2010-10-21"
2,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_15901_2010-10-21"
0,0,2,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_18101_2010-10-21"
0,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_24501_2010-10-21"
2,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_1301_2010-10-22"
1,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_37601_2010-10-22"
2,0,0,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_49201_2010-10-22"
2,0,0,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_43401_2011-06-11"
0,0,1,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_50401_2011-06-11"
1,0,1,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_52901_2011-06-11"
4,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_55001_2011-06-11"
1,0,0,0,0,1,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_55501_2011-06-11"
0,0,0,1,0,1,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_61801_2011-06-11"
1,0,0,1,0,0,0,"noturno","(75,100]",0,"NOVADUTRA_BR-116/SP_63801_2011-06-11"
1,0,0,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_67501_2011-06-11"
1,0,0,0,0,1,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_6201_2011-06-11"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_8601_2011-06-11"
2,0,0,0,0,0,0,"madrugada","(225,250]",0,"NOVADUTRA_BR-116/SP_8701_2011-06-11"
0,0,1,0,0,0,0,"manha","[0,25]",0,"NOVADUTRA_BR-116/SP_22301_2011-06-11"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_2101_2011-06-12"
1,0,1,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_27301_2011-06-12"
1,0,0,0,0,0,1,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_38201_2011-06-12"
0,0,1,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_38901_2011-06-12"
1,0,1,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_44601_2011-06-12"
0,0,0,1,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_47201_2011-06-12"
1,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_73601_2013-04-29"
1,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_9601_2013-04-29"
2,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_11101_2013-04-29"
1,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_11301_2013-04-29"
1,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_15601_2013-04-29"
2,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_27601_2013-04-29"
2,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_30701_2013-04-30"
1,0,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_34401_2013-04-30"
0,0,0,0,0,1,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_35301_2013-04-30"
1,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_36901_2013-04-30"
0,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_40201_2013-04-30"
1,0,1,0,0,1,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_49801_2013-04-30"
2,0,0,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_60801_2013-04-30"
2,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_65501_2013-04-30"
1,0,1,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_76901_2013-04-30"
0,0,2,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_9201_2013-04-30"
0,0,0,1,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_15601_2013-04-30"
1,0,0,0,0,1,0,"manha","(25,50]",0,"NOVADUTRA_BR-116/SP_16801_2013-04-30"
0,0,2,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_19701_2013-04-30"
1,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_23501_2013-04-30"
0,0,1,0,1,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_25501_2013-04-30"
1,0,0,1,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_27601_2013-04-30"
2,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_35301_2013-05-01"
1,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_43901_2013-05-01"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_53101_2013-05-01"
1,0,0,0,0,1,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_53701_2013-05-01"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_55701_2013-05-01"
0,0,1,1,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_5101_2013-05-01"
1,0,0,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_5201_2013-05-01"
1,0,0,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_6601_2013-05-01"
2,0,0,0,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_20801_2013-05-01"
2,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_31001_2013-05-02"
1,0,1,0,0,0,1,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_37901_2013-05-02"
2,0,0,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_46201_2013-05-02"
1,0,0,1,0,1,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_59301_2013-05-02"
0,0,1,1,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_60301_2013-05-02"
0,0,2,0,0,0,0,"noturno","(25,50]",0,"NOVADUTRA_BR-116/SP_70101_2013-05-02"
1,0,0,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_71101_2013-05-02"
0,0,0,1,0,0,0,"noturno","(75,100]",0,"NOVADUTRA_BR-116/SP_73001_2013-05-02"
0,0,0,0,1,0,0,"madrugada","(50,75]",0,"NOVADUTRA_BR-116/SP_4401_2013-05-02"
1,0,0,0,0,0,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_5301_2013-05-02"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_6001_2013-05-02"
1,0,3,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_6401_2013-05-02"
0,0,1,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_6601_2013-05-02"
0,0,0,0,1,1,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_17501_2013-05-02"
1,0,1,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_22901_2013-05-02"
0,0,2,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_25501_2013-05-02"
0,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_35001_2013-05-03"
0,0,0,1,0,0,0,"manha","(25,50]",0,"NOVADUTRA_BR-116/SP_35701_2013-05-03"
0,0,1,1,0,0,0,"manha","(25,50]",0,"NOVADUTRA_BR-116/SP_36001_2013-05-03"
2,0,0,0,0,1,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_44701_2013-05-03"
0,0,2,0,1,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_46101_2013-05-03"
1,0,1,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_46701_2013-05-03"
2,0,0,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_46601_2013-05-03"
2,0,0,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_55201_2013-05-03"
1,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_55601_2013-05-03"
3,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_62301_2013-05-03"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_66301_2013-05-03"
0,0,0,1,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_66701_2013-05-03"
1,0,0,0,0,0,0,"noturno","(50,75]",0,"NOVADUTRA_BR-116/SP_72501_2013-05-03"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_74701_2013-05-03"
1,0,0,0,1,0,0,"noturno","(200,225]",1,"NOVADUTRA_BR-116/SP_77701_2013-05-03"
2,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_80301_2013-05-03"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_82001_2013-05-03"
0,0,1,0,0,0,1,"madrugada","(175,200]",0,"NOVADUTRA_BR-116/SP_5301_2013-05-03"
1,0,0,0,0,0,0,"madrugada","[0,25]",0,"NOVADUTRA_BR-116/SP_6001_2013-05-03"
2,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_9201_2013-05-03"
1,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_9401_2013-05-03"
1,0,1,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_11501_2013-05-03"
4,0,0,0,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_27301_2013-05-03"
1,0,0,0,1,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_31101_2013-05-04"
1,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_50101_2013-05-04"
2,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_58101_2013-05-04"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_64201_2013-05-04"
1,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_65601_2013-05-04"
1,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_67601_2013-05-04"
1,0,2,0,0,0,0,"madrugada","(225,250]",0,"NOVADUTRA_BR-116/SP_4301_2013-05-04"
2,0,0,0,0,0,1,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_4901_2013-05-04"
1,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_9201_2013-05-04"
0,0,1,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_10401_2013-05-04"
1,0,0,0,0,0,0,"manha","(25,50]",0,"NOVADUTRA_BR-116/SP_10901_2013-05-04"
1,0,1,0,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_12301_2013-05-04"
1,0,0,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_15101_2013-05-04"
1,0,0,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_15201_2013-05-04"
2,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_17101_2013-05-04"
3,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_18101_2013-05-04"
0,0,2,0,0,0,0,"manha","(25,50]",0,"NOVADUTRA_BR-116/SP_26701_2013-05-05"
1,0,0,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_26901_2013-05-05"
0,0,0,1,0,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_29001_2013-05-05"
1,0,0,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_33501_2013-05-05"
2,0,0,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_34301_2013-05-05"
0,0,2,0,0,1,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_37601_2013-05-05"
3,0,0,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_37501_2013-05-05"
2,0,0,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_37901_2013-05-05"
1,0,0,0,0,0,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_42101_2013-05-05"
1,0,0,0,0,0,0,"manha","(500,600]",0,"ARB_BR-116/SP_9801_2016-01-01"
1,0,0,0,0,0,0,"vespertino","(500,600]",0,"ARB_BR-116/SP_10201_2016-01-01"
1,0,0,0,0,0,0,"noturno","(50,75]",0,"NOVADUTRA_BR-116/SP_58101_2011-03-06"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_6201_2011-03-06"
1,0,2,0,0,0,0,"madrugada","(25,50]",0,"NOVADUTRA_BR-116/SP_7701_2011-03-06"
1,0,0,0,0,0,0,"madrugada","[0,25]",0,"NOVADUTRA_BR-116/SP_8101_2011-03-06"
